,dTicketInternalKey,BravoNo,Invoice_Date,cBrutoValue,POS_NO,BillNo,dItemInternalKey,Barcode,ItemName,GrossRetailPrice,Quantity,TotalBeforeDisc,DiscValue,NetSales_IncVAT,Total_Net_InvoiceIncVAT,bHasPromotions,OfferNo,dVendorId,DeptNo,CashierNo,CustomerGroup,CustomerNo
26823,30865300,3,01/09/2019 0:00:00,15.0,1,83108,73761,7891000085387,Nescafe Classic Jar 200G                ,15.0,1.0,15.0,2.0,13.0,94.0,-1,16167,101520.0,112,654,1,431242
26824,30865300,3,01/09/2019 0:00:00,11.0,1,83108,75976,6221134000689,Galaxy Flutes 11.25G*24                 ,11.0,1.0,11.0,1.0,10.0,94.0,-1,15212,102230.0,112,654,1,431242
26825,30865301,3,01/09/2019 0:00:00,20.0,3,94257,2452,35000764522,Colgate Tp Max Freah Blue 125Ml         ,20.0,1.0,20.0,7.0,13.0,239.25,-1,11592,101450.0,109,649,1,303272
26826,30865301,3,01/09/2019 0:00:00,8.0,3,94257,2695,5053990101573,Pringles Original 18*165Gr              ,8.0,1.0,8.0,2.5,5.5,239.25,-1,9469,501020.0,112,649,1,303272
26827,30865301,3,01/09/2019 0:00:00,8.0,3,94257,2696,5053990101597,Pringles Sour Cream 18*165Gr            ,8.0,1.0,8.0,2.5,5.5,239.25,-1,9469,501020.0,112,649,1,303272
26828,30865301,3,01/09/2019 0:00:00,5.0,3,94257,10946,5449000129604,Cappy Orange 1.5L                       ,5.0,1.0,5.0,1.0,4.0,239.25,-1,13269,101730.0,112,649,1,303272
26829,30865301,3,01/09/2019 0:00:00,5.0,3,94257,10948,5449000129628,Cappy Mango 1.5L                        ,5.0,1.0,5.0,1.0,4.0,239.25,-1,13269,101730.0,112,649,1,303272
26830,30865301,3,01/09/2019 0:00:00,11.0,3,94257,18151,8690526041018,Eti Petit Beurre Biscute 1000G          ,11.0,1.0,11.0,2.0,9.0,239.25,-1,14738,100155.0,112,649,1,303272
26831,30865301,3,01/09/2019 0:00:00,32.0,3,94257,19510,7290001316856,Alquds Mortadella  1K                   ,16.0,2.0,32.0,0.0,32.0,239.25,0,0,501000.0,104,649,1,303272
26832,30865301,3,01/09/2019 0:00:00,10.0,3,94257,43166,6221048413445,Close Up Active Gel Red Hot 100 Ml      ,10.0,1.0,10.0,0.0,10.0,239.25,0,0,101780.0,109,649,1,303272
26833,30865301,3,01/09/2019 0:00:00,5.0,3,94257,44584,5449000161475,Cappy Strawberry & Banana Drink 1.5L    ,5.0,1.0,5.0,1.0,4.0,239.25,-1,13269,101730.0,112,649,1,303272
26834,30865301,3,01/09/2019 0:00:00,5.0,3,94257,45724,5449000161482,Cappy Grape 1.5L                        ,5.0,1.0,5.0,1.0,4.0,239.25,-1,13269,101730.0,112,649,1,303272
26835,30865301,3,01/09/2019 0:00:00,1.0,3,94257,46066,6253503561125,Al Juniedi Fruiti Mango Nectar 200Ml    ,1.0,1.0,1.0,0.0,1.0,239.25,0,0,101540.0,112,649,1,303272
26836,30865301,3,01/09/2019 0:00:00,18.0,3,94257,46880,6253006101255,Halibona Hevey Cream 170G               ,6.0,3.0,18.0,8.0,10.0,239.25,-1,10224,108180.0,112,649,1,303272
26837,30865301,3,01/09/2019 0:00:00,2.0,3,94257,51541,6253503521778,Al Jebrini Milkshake Choclate 150Ml     ,1.0,2.0,2.0,0.0,2.0,239.25,0,0,105550.0,103,649,1,303272
26838,30865301,3,01/09/2019 0:00:00,15.0,3,94257,54836,9720006295613,Baby Wipes Purple                       ,3.0,5.0,15.0,5.0,10.0,239.25,-1,13731,105820.0,109,649,1,303272
26839,30865301,3,01/09/2019 0:00:00,9.25,3,94257,60572,184098,Produce 5 Nis                           ,5.0,1.85,9.25,0.0,9.25,239.25,0,0,103700.0,101,649,1,303272
26840,30865301,3,01/09/2019 0:00:00,12.0,3,94257,60614,184500,Produce Unit 12  Nis                    ,12.0,1.0,12.0,0.0,12.0,239.25,0,0,103700.0,101,649,1,303272
26841,30865301,3,01/09/2019 0:00:00,65.0,3,94257,60761,4015600730826,Ariel White Rose 8K                     ,65.0,1.0,65.0,15.0,50.0,239.25,-1,11369,501020.0,108,649,1,303272
26842,30865301,3,01/09/2019 0:00:00,16.0,3,94257,64003,6253503522140,Labaneh Bilady Bags 450Gm               ,8.0,2.0,16.0,0.0,16.0,239.25,0,0,105550.0,103,649,1,303272
26843,30865301,3,01/09/2019 0:00:00,30.0,3,94257,68071,7290017334110,Marina Light Tuna Piri Piri Veg.Oil160Gm,6.0,5.0,30.0,0.0,30.0,239.25,0,0,102730.0,105,649,1,303272
26844,30865301,3,01/09/2019 0:00:00,10.0,3,94257,77562,5449000278012,Cappy Pear Kiwi & Cactus1.5L            ,5.0,2.0,10.0,2.0,8.0,239.25,-1,13269,101730.0,112,649,1,303272
26845,30865302,3,01/09/2019 0:00:00,7.48,3,94212,485,154371,Jamjom Plain Labaneh                    ,14.5,0.51,7.48,0.0,7.48,500.8,0,0,106040.0,103,649,1,314268
26846,30865302,3,01/09/2019 0:00:00,22.64,3,94212,8982,61001,Whole Chicken                           ,15.5,1.46,22.64,0.0,22.64,500.8,0,0,102500.0,102,649,1,314268
26847,30865302,3,01/09/2019 0:00:00,53.13,3,94212,8993,61015,Packed Chicken Drumstick                ,23.0,2.31,53.13,0.0,53.13,500.8,0,0,102500.0,102,649,1,314268
26848,30865302,3,01/09/2019 0:00:00,24.36,3,94212,8995,61018,Packed Chicken Hamburger                ,28.0,0.87,24.36,0.0,24.36,500.8,0,0,102500.0,102,649,1,314268
26849,30865302,3,01/09/2019 0:00:00,20.0,3,94212,9014,617241010011,Al Kasih Tomato Paste 135G              ,2.5,8.0,20.0,5.0,15.0,500.8,-1,15317,101650.0,105,649,1,314268
26850,30865302,3,01/09/2019 0:00:00,23.32,3,94212,9038,63001,Turkey Innards                          ,22.0,1.06,23.32,0.0,23.32,500.8,0,0,102500.0,102,649,1,314268
26851,30865302,3,01/09/2019 0:00:00,5.0,3,94212,12165,6253503475460,Sheikh Kasem Flower Water 650G          ,5.0,1.0,5.0,0.0,5.0,500.8,0,0,104460.0,105,649,1,314268
26852,30865302,3,01/09/2019 0:00:00,11.0,3,94212,13236,7290000178721,Lays Tapu Chips Natural 200G            ,11.0,1.0,11.0,1.0,10.0,500.8,-1,14821,102510.0,112,649,1,314268
26853,30865302,3,01/09/2019 0:00:00,75.0,3,94212,14373,7290002954484,Rice Shukha Sunwhite 10K                ,75.0,1.0,75.0,9.0,66.0,500.8,-1,15913,102730.0,105,649,1,314268
26854,30865302,3,01/09/2019 0:00:00,4.5,3,94212,14375,7290002977001,Haifa Wheat Smeed 1K                    ,4.5,1.0,4.5,0.0,4.5,500.8,0,0,102730.0,105,649,1,314268
26855,30865302,3,01/09/2019 0:00:00,15.0,3,94212,14376,7290002977100,Haifa Flour 1K                          ,5.0,3.0,15.0,6.0,9.0,500.8,-1,13018,103730.0,105,649,1,314268
26856,30865302,3,01/09/2019 0:00:00,8.0,3,94212,14938,7290004737900,Willi Food Sweetened Condensed Milk 397G,8.0,1.0,8.0,0.0,8.0,500.8,0,0,102300.0,112,649,1,314268
26857,30865302,3,01/09/2019 0:00:00,1.0,3,94212,15029,7290005197949,Shosh 20G                               ,1.0,1.0,1.0,0.0,1.0,500.8,0,0,102510.0,112,649,1,314268
26858,30865302,3,01/09/2019 0:00:00,9.0,3,94212,16459,7290011257217,Laban Rayab 1Liter                      ,9.0,1.0,9.0,0.0,9.0,500.8,0,0,101600.0,103,649,1,314268
26859,30865302,3,01/09/2019 0:00:00,8.5,3,94212,19529,6253005300116,Siniora Al-Quds Plain Pis Olive500G     ,8.5,1.0,8.5,0.0,8.5,500.8,0,0,501000.0,104,649,1,314268
26860,30865302,3,01/09/2019 0:00:00,4.0,3,94212,19919,9700172511991,Alkadi Bread                            ,4.0,1.0,4.0,0.0,4.0,500.8,0,0,106100.0,107,649,1,314268
26861,30865302,3,01/09/2019 0:00:00,7.0,3,94212,20619,7290012000614,Al Zahra Strawberry Jelly 85G           ,3.5,2.0,7.0,0.0,7.0,500.8,0,0,104360.0,112,649,1,314268
26862,30865302,3,01/09/2019 0:00:00,1.5,3,94212,22678,7290004063344,Salt Salit 1K 1*12                      ,1.5,1.0,1.5,0.0,1.5,500.8,0,0,103730.0,105,649,1,314268
26863,30865302,3,01/09/2019 0:00:00,8.0,3,94212,23106,7299854147129,Al Salam Peas & Carots Frozen Soup 800G ,8.0,1.0,8.0,2.0,6.0,500.8,-1,12662,109970.0,106,649,1,314268
26864,30865302,3,01/09/2019 0:00:00,18.0,3,94212,46880,6253006101255,Halibona Hevey Cream 170G               ,6.0,3.0,18.0,8.0,10.0,500.8,-1,10224,108180.0,112,649,1,314268
26865,30865302,3,01/09/2019 0:00:00,12.0,3,94212,56215,6291001010394,Masafi Natural Juice Pineapple 2L       ,12.0,1.0,12.0,0.0,12.0,500.8,0,0,107670.0,112,649,1,314268
26866,30865302,3,01/09/2019 0:00:00,2.72,3,94212,60565,184029,Produce 2 Nis                           ,2.0,1.36,2.72,0.0,2.72,500.8,0,0,103700.0,101,649,1,314268
26867,30865302,3,01/09/2019 0:00:00,5.77,3,94212,60572,184098,Produce 5 Nis                           ,5.0,1.15,5.77,0.0,5.77,500.8,0,0,103700.0,101,649,1,314268
26868,30865302,3,01/09/2019 0:00:00,21.43,3,94212,60574,184111,Produce 6 Nis                           ,6.0,3.57,21.43,0.0,21.43,500.8,0,0,103700.0,101,649,1,314268
26869,30865302,3,01/09/2019 0:00:00,8.96,3,94212,60576,184135,Produce 7 Nis                           ,7.0,1.28,8.96,0.0,8.96,500.8,0,0,103700.0,101,649,1,314268
26870,30865302,3,01/09/2019 0:00:00,29.7,3,94212,60580,184173,Produce 9 Nis                           ,9.0,3.3,29.7,0.0,29.7,500.8,0,0,103700.0,101,649,1,314268
26871,30865302,3,01/09/2019 0:00:00,7.94,3,94212,60582,184197,Produce 10 Nis                          ,10.0,0.79,7.94,0.0,7.94,500.8,0,0,103700.0,101,649,1,314268
26872,30865302,3,01/09/2019 0:00:00,3.0,3,94212,61650,8004800023001,Elldei Hazelnut Bis Cocoa Flavor45G     ,1.0,3.0,3.0,0.0,3.0,500.8,0,0,102230.0,112,649,1,314268
26873,30865302,3,01/09/2019 0:00:00,4.0,3,94212,62199,7290106652408,Tabochips Lays 40G                      ,2.0,2.0,4.0,0.0,4.0,500.8,0,0,102510.0,112,649,1,314268
26874,30865302,3,01/09/2019 0:00:00,14.55,3,94212,62454,199559,Roastery 30 Nis                         ,30.0,0.48,14.55,0.0,14.55,500.8,0,0,100460.0,100,649,1,314268
26875,30865302,3,01/09/2019 0:00:00,5.8,3,94212,62457,199658,Roastery 40 Nis                         ,40.0,0.14,5.8,0.0,5.8,500.8,0,0,100460.0,100,649,1,314268
26876,30865302,3,01/09/2019 0:00:00,7.0,3,94212,63089,199671,Roastery 7Nis                           ,7.0,1.0,7.0,0.0,7.0,500.8,0,0,100460.0,100,649,1,314268
26877,30865302,3,01/09/2019 0:00:00,6.0,3,94212,64024,6253503526117,Jibrini Chocolate Pudding 1Psc          ,1.5,4.0,6.0,0.0,6.0,500.8,0,0,105550.0,103,649,1,314268
26878,30865302,3,01/09/2019 0:00:00,6.0,3,94212,64025,6253503526124,Jibrini Vanilla Pudding 1Psc            ,1.5,4.0,6.0,0.0,6.0,500.8,0,0,105550.0,103,649,1,314268
26879,30865302,3,01/09/2019 0:00:00,2.5,3,94212,64681,6291003076213,Tiffany Break Supa 19G                  ,0.5,5.0,2.5,0.0,2.5,500.8,0,0,101640.0,112,649,1,314268
26880,30865302,3,01/09/2019 0:00:00,12.0,3,94212,68071,7290017334110,Marina Light Tuna Piri Piri Veg.Oil160Gm,6.0,2.0,12.0,0.0,12.0,500.8,0,0,102730.0,105,649,1,314268
26881,30865302,3,01/09/2019 0:00:00,10.0,3,94212,68245,5449000127631,Jericho Water 8*1.5L Case               ,10.0,1.0,10.0,0.0,10.0,500.8,0,0,101730.0,112,649,1,314268
26882,30865302,3,01/09/2019 0:00:00,8.0,3,94212,69200,7299854145200,Star Sugar 1K                           ,4.0,2.0,8.0,0.0,8.0,500.8,0,0,103730.0,105,649,1,314268
26883,30865302,3,01/09/2019 0:00:00,16.0,3,94212,71639,6253501889160,Al Khayyal Sunflower Oil 3L             ,16.0,1.0,16.0,2.0,14.0,500.8,-1,15692,102070.0,105,649,1,314268
26884,30865302,3,01/09/2019 0:00:00,10.0,3,94212,73371,4006149508823,Plastic Ball 23 Cm                      ,10.0,1.0,10.0,0.0,10.0,500.8,0,0,103290.0,110,649,1,314268
26885,30865302,3,01/09/2019 0:00:00,2.0,3,94212,76504,6251919000016,Pepsi Plastic 250Ml                     ,1.0,2.0,2.0,0.0,2.0,500.8,0,0,100185.0,112,649,1,314268
26886,30865302,3,01/09/2019 0:00:00,2.0,3,94212,76505,6251919000092,Mirinda Plastic 250Ml                   ,1.0,2.0,2.0,0.0,2.0,500.8,0,0,100185.0,112,649,1,314268
26887,30865302,3,01/09/2019 0:00:00,12.0,3,94212,76586,8690526656465,Eti Mini Pop Kek Chocolate 18*24        ,12.0,1.0,12.0,2.0,10.0,500.8,-1,15507,100155.0,112,649,1,314268
26888,30865303,3,01/09/2019 0:00:00,45.9,1,83113,2007,33005,Khasawi                                 ,45.0,1.02,45.9,0.0,45.9,168.5,0,0,102500.0,102,654,1,405208
26889,30865303,3,01/09/2019 0:00:00,43.45,1,83113,9038,63001,Turkey Innards                          ,22.0,1.97,43.45,0.0,43.45,168.5,0,0,102500.0,102,654,1,405208
26890,30865303,3,01/09/2019 0:00:00,30.02,1,83113,12793,7290000042503,Milk Ameed 1L                           ,7.5,4.0,30.02,0.0,30.02,168.5,0,0,103260.0,103,654,1,405208
26891,30865303,3,01/09/2019 0:00:00,10.0,1,83113,23358,9700355442098,Shawer Tahina 500G                      ,10.0,1.0,10.0,0.0,10.0,168.5,0,0,106660.0,105,654,1,405208
26892,30865303,3,01/09/2019 0:00:00,12.0,1,83113,48502,7290015998567,Aiden Cucumbers Pickles 7-9 20% 385G    ,4.0,3.0,12.0,0.0,12.0,168.5,0,0,102310.0,105,654,1,405208
26893,30865303,3,01/09/2019 0:00:00,10.73,1,83113,60571,184081,Produce 4.5 Nis                         ,4.5,2.38,10.73,0.0,10.73,168.5,0,0,103700.0,101,654,1,405208
26894,30865303,3,01/09/2019 0:00:00,16.4,1,83113,60578,184159,Produce 8 Nis                           ,8.0,2.05,16.4,0.0,16.4,168.5,0,0,103700.0,101,654,1,405208
26895,30865304,3,01/09/2019 0:00:00,24.5,3,94223,9691,80051640,Nutella 750 G*12                        ,24.5,1.0,24.5,4.5,20.0,264.9,-1,14450,501020.0,112,649,1,425248
26896,30865304,3,01/09/2019 0:00:00,34.0,3,94223,12041,6253501882031,Safi Corn Oil 5L                        ,34.0,1.0,34.0,2.0,32.0,264.9,-1,15933,102070.0,105,649,1,425248
26897,30865304,3,01/09/2019 0:00:00,7.0,3,94223,60565,184029,Produce 2 Nis                           ,2.0,3.5,7.0,0.0,7.0,264.9,0,0,103700.0,101,649,1,425248
26898,30865304,3,01/09/2019 0:00:00,12.64,3,94223,60570,184074,Produce 4 Nis                           ,4.0,3.16,12.64,0.0,12.64,264.9,0,0,103700.0,101,649,1,425248
26899,30865304,3,01/09/2019 0:00:00,12.21,3,94223,60574,184111,Produce 6 Nis                           ,6.0,2.03,12.21,0.0,12.21,264.9,0,0,103700.0,101,649,1,425248
26900,30865304,3,01/09/2019 0:00:00,10.04,3,94223,60582,184197,Produce 10 Nis                          ,10.0,1.0,10.04,0.0,10.04,264.9,0,0,103700.0,101,649,1,425248
26901,30865304,3,01/09/2019 0:00:00,34.0,3,94223,65784,6253506461255,Addyafe Basmati Rice 5K                 ,34.0,1.0,34.0,4.0,30.0,264.9,-1,10751,100190.0,105,649,1,425248
26902,30865304,3,01/09/2019 0:00:00,12.0,3,94223,68280,6224007833056,Royal Pea & Carrot Frozen 400Gm         ,6.0,2.0,12.0,5.33,6.67,264.9,-1,12410,103520.0,106,649,1,425248
26903,30865304,3,01/09/2019 0:00:00,44.0,3,94223,68593,6253337100224,Izhimans Coffee 2/3 Burned  250G        ,11.0,4.0,44.0,0.0,44.0,264.9,0,0,104030.0,112,649,1,425248
26904,30865304,3,01/09/2019 0:00:00,6.0,3,94223,68635,6224007833148,Royal Corn Frozen 400Gm                 ,6.0,1.0,6.0,2.67,3.33,264.9,-1,12410,103520.0,106,649,1,425248
26905,30865304,3,01/09/2019 0:00:00,20.01,3,94223,73143,6253504180394,Turkish Cup                             ,4.0,5.0,20.01,10.0,10.01,264.9,-1,14313,104550.0,108,649,1,425248
26906,30865304,3,01/09/2019 0:00:00,22.0,3,94223,73480,6253503561903,Aljunaidi Milk Fresh Offer*2L           ,11.0,2.0,22.0,0.0,22.0,264.9,0,0,101540.0,103,649,1,425248
26907,30865304,3,01/09/2019 0:00:00,60.0,3,94223,77761,6253804990044,Awafi Rice 10K                          ,60.0,1.0,60.0,5.0,55.0,264.9,-1,16095,102300.0,105,649,1,425248
26908,30865305,3,01/09/2019 0:00:00,17.0,3,94309,1526,3033710061983,Nestle Chocapic Breakfast Cereal 375G   ,17.0,1.0,17.0,3.0,14.0,170.5,-1,15874,101520.0,112,649,1,335260
26909,30865305,3,01/09/2019 0:00:00,40.0,3,94309,14372,7290002954477,Rice Shukha Sunwhite 5K                 ,40.0,1.0,40.0,4.0,36.0,170.5,-1,16092,102730.0,105,649,1,335260
26910,30865305,3,01/09/2019 0:00:00,93.0,3,94309,15670,7290008409100,Jala Food Schnitsel Fingers With Semsem ,31.0,3.0,93.0,21.0,72.0,170.5,-1,13927,103520.0,106,649,1,335260
26911,30865305,3,01/09/2019 0:00:00,4.5,3,94309,21786,6281026102600,Al Rabie Awal Qatfe Tomato Past 400G    ,4.5,1.0,4.5,0.0,4.5,170.5,0,0,106090.0,105,649,1,335260
26912,30865305,3,01/09/2019 0:00:00,15.0,3,94309,53592,7613036180061,Nestle Chocapic Cereal 375G15%          ,15.0,1.0,15.0,1.0,14.0,170.5,-1,15874,101520.0,112,649,1,335260
26913,30865305,3,01/09/2019 0:00:00,11.0,3,94309,61464,6253503521532,Al Jebrini Fresh Milk 3% 2L Offer       ,11.0,1.0,11.0,1.0,10.0,170.5,-1,14121,105550.0,103,649,1,335260
26914,30865305,3,01/09/2019 0:00:00,36.0,3,94309,75859,7252447018671,Kubah Salam 9Psc                        ,18.0,2.0,36.0,16.0,20.0,170.5,-1,15477,109970.0,106,649,1,335260
26915,30865306,3,01/09/2019 0:00:00,20.0,2,8993,2882,4003994112427,Kelloggs Corn Flakes 750G               ,20.0,1.0,20.0,9.0,11.0,61.0,-1,15724,501020.0,112,614,1,306223
26916,30865306,3,01/09/2019 0:00:00,2.0,2,8993,10925,5449000011527,Fanta Orange 330Ml                      ,2.0,1.0,2.0,0.0,2.0,61.0,0,0,101730.0,112,614,1,306223
26917,30865306,3,01/09/2019 0:00:00,6.0,2,8993,67408,6253503561699,Caramel Choco 135G                      ,1.5,4.0,6.0,0.0,6.0,61.0,0,0,101540.0,103,614,1,306223
26918,30865306,3,01/09/2019 0:00:00,20.0,2,8993,68245,5449000127631,Jericho Water 8*1.5L Case               ,10.0,2.0,20.0,0.0,20.0,61.0,0,0,101730.0,112,614,1,306223
26919,30865306,3,01/09/2019 0:00:00,22.0,2,8993,73480,6253503561903,Aljunaidi Milk Fresh Offer*2L           ,11.0,2.0,22.0,0.0,22.0,61.0,0,0,101540.0,103,614,1,306223
26920,30865307,3,01/09/2019 0:00:00,12.5,1,83229,518,16000409828,B.Crocker Cake Pow Chips 432G           ,12.5,1.0,12.5,2.5,10.0,168.8,-1,8007,101650.0,112,654,1,366246
26921,30865307,3,01/09/2019 0:00:00,25.0,1,83229,10976,5760466885348,Puck Danish Spread Cheese 500G          ,25.0,1.0,25.0,8.0,17.0,168.8,-1,14697,102600.0,103,654,1,366246
26922,30865307,3,01/09/2019 0:00:00,5.0,1,83229,12179,6253503521112,Laban Up Jebrini 180G                   ,1.0,5.0,5.0,0.0,5.0,168.8,0,0,105550.0,103,654,1,366246
26923,30865307,3,01/09/2019 0:00:00,15.02,1,83229,15276,7290005861567,Alaa Aldeen Tissue 1000G                ,15.0,1.0,15.02,0.0,15.02,168.8,0,0,101590.0,108,654,1,366246
26924,30865307,3,01/09/2019 0:00:00,11.0,1,83229,15530,7290006920270,Holland 0.5K Greatest Cheese            ,11.0,1.0,11.0,0.0,11.0,168.8,0,0,105750.0,104,654,1,366246
26925,30865307,3,01/09/2019 0:00:00,9.0,1,83229,51148,6253005370218,Siniora Checken Sausages 400G           ,9.0,1.0,9.0,3.0,6.0,168.8,-1,15672,501000.0,104,654,1,366246
26926,30865307,3,01/09/2019 0:00:00,12.5,1,83229,51463,42217572,Nd Inv. B&W Power Stick (Men) 40 Ml     ,12.5,1.0,12.5,0.0,12.5,168.8,0,0,501060.0,109,654,1,366246
26927,30865307,3,01/09/2019 0:00:00,11.5,1,83229,56422,12100,Puck Mozzarella Cheese                  ,46.0,0.25,11.5,2.49,9.01,168.8,-1,14324,100950.0,104,654,1,366246
26928,30865307,3,01/09/2019 0:00:00,3.96,1,83229,60572,184098,Produce 5 Nis                           ,5.0,0.79,3.96,0.0,3.96,168.8,0,0,103700.0,101,654,1,366246
26929,30865307,3,01/09/2019 0:00:00,7.04,1,83229,60576,184135,Produce 7 Nis                           ,7.0,1.0,7.04,0.0,7.04,168.8,0,0,103700.0,101,654,1,366246
26930,30865307,3,01/09/2019 0:00:00,10.27,1,83229,60578,184159,Produce 8 Nis                           ,8.0,1.28,10.27,0.0,10.27,168.8,0,0,103700.0,101,654,1,366246
26931,30865307,3,01/09/2019 0:00:00,6.0,1,83229,60608,194432,Produce Unit 6 Nis                      ,6.0,1.0,6.0,0.0,6.0,168.8,0,0,103700.0,101,654,1,366246
26932,30865307,3,01/09/2019 0:00:00,12.0,1,83229,71266,6281048106990,Puck 24Pcs                              ,12.0,1.0,12.0,3.0,9.0,168.8,-1,15255,102600.0,103,654,1,366246
26933,30865307,3,01/09/2019 0:00:00,34.0,1,83229,72284,4100290000196,Puck Milk 3.5% 1 L                      ,8.5,4.0,34.0,14.0,20.0,168.8,-1,15118,102600.0,103,654,1,366246
26934,30865307,3,01/09/2019 0:00:00,7.5,1,83229,73853,6224007833407,Royal Frozen Peas &Carrot 800G          ,7.5,1.0,7.5,1.5,6.0,168.8,-1,15253,103520.0,106,654,1,366246
26935,30865307,3,01/09/2019 0:00:00,21.0,1,83229,76897,8001090832498,Pantene Classic Care 3In1 600Ml         ,21.0,1.0,21.0,0.0,21.0,168.8,0,0,501020.0,109,654,1,366246
26936,30865308,3,01/09/2019 0:00:00,7.5,1,83123,12792,7290000042442,Milk Hamogin 3% 1L                      ,7.5,1.0,7.5,1.5,6.0,63.0,-1,13403,103260.0,103,654,1,307202
26937,30865308,3,01/09/2019 0:00:00,21.0,1,83123,14072,7290002071389,Tuna Marina 95G                         ,3.5,6.0,21.0,0.0,21.0,63.0,0,0,102730.0,105,654,1,307202
26938,30865308,3,01/09/2019 0:00:00,5.0,1,83123,18537,8691257400297,Zabadi Plates Pack 25Psc                ,5.0,1.0,5.0,0.0,5.0,63.0,0,0,104550.0,108,654,1,307202
26939,30865308,3,01/09/2019 0:00:00,2.0,1,83123,64454,6253501790480,Ghadeer Water 0.50L                     ,2.0,1.0,2.0,0.0,2.0,63.0,0,0,102550.0,112,654,1,307202
26940,30865308,3,01/09/2019 0:00:00,23.0,1,83123,76573,42138105,Winston Super Slim                      ,23.0,1.0,23.0,0.0,23.0,63.0,0,0,100890.0,108,654,1,307202
26941,30865308,3,01/09/2019 0:00:00,2.0,1,83123,76855,5053827172059,Coco Pops Biscuits 42G Chocolate        ,1.0,2.0,2.0,0.0,2.0,63.0,0,0,501020.0,112,654,1,307202
26942,30865308,3,01/09/2019 0:00:00,1.0,1,83123,77883,6221007027782,Nesquik Biscuit Milk 28G                ,0.5,2.0,1.0,0.0,1.0,63.0,0,0,101520.0,112,654,1,307202
26943,30865308,3,01/09/2019 0:00:00,1.0,1,83123,77884,6221007027812,Nesquik Biscuit Choc 28G                ,0.5,2.0,1.0,0.0,1.0,63.0,0,0,101520.0,112,654,1,307202
26944,30865308,3,01/09/2019 0:00:00,2.0,1,83123,77891,6253503526698,Aserona Orange 200 Ml                   ,1.0,2.0,2.0,0.0,2.0,63.0,0,0,105550.0,112,654,1,307202
26945,30865309,3,01/09/2019 0:00:00,6.0,2,8938,12009,6253501437019,Teeba Mixed Herbes Herbal Drink 25Bag   ,6.0,1.0,6.0,0.0,6.0,60.0,0,0,101640.0,112,614,1,328287
26946,30865309,3,01/09/2019 0:00:00,20.0,2,8938,21524,9700477790268,Jawwal Card 20 Nis                      ,20.0,1.0,20.0,0.0,20.0,60.0,0,0,100120.0,110,614,1,328287
26947,30865309,3,01/09/2019 0:00:00,2.0,2,8938,64454,6253501790480,Ghadeer Water 0.50L                     ,2.0,1.0,2.0,0.0,2.0,60.0,0,0,102550.0,112,614,1,328287
26948,30865309,3,01/09/2019 0:00:00,2.0,2,8938,66021,5449000111449,Fanta Green Apple Flavoured 330 Ml      ,2.0,1.0,2.0,0.0,2.0,60.0,0,0,101730.0,112,614,1,328287
26949,30865309,3,01/09/2019 0:00:00,24.0,2,8938,72564,7290003047642,Lipton-Tea 100*1.5G                     ,12.0,2.0,24.0,9.0,15.0,60.0,-1,14088,101780.0,112,614,1,328287
26950,30865309,3,01/09/2019 0:00:00,15.0,2,8938,77039,4023103208124,Microfiber Colors Design Cloth 3 Pcs    ,15.0,1.0,15.0,0.0,15.0,60.0,0,0,100420.0,109,614,1,328287
26951,30865310,3,01/09/2019 0:00:00,16.0,1,83028,3912,5000174990287,H&S Sham Menthol 6*400Ml                ,16.0,1.0,16.0,2.0,14.0,522.55,-1,13736,501020.0,109,654,1,350385
26952,30865310,3,01/09/2019 0:00:00,10.0,1,83028,9374,72963746,Shemenit 200G                           ,2.5,4.0,10.0,0.0,10.0,522.55,0,0,103260.0,103,654,1,350385
26953,30865310,3,01/09/2019 0:00:00,24.5,1,83028,9691,80051640,Nutella 750 G*12                        ,24.5,1.0,24.5,4.5,20.0,522.55,-1,14450,501020.0,112,654,1,350385
26954,30865310,3,01/09/2019 0:00:00,59.13,1,83028,9967,92026,Diness Xxl                              ,55.0,1.07,59.13,0.0,59.13,522.55,0,0,103710.0,102,654,1,350385
26955,30865310,3,01/09/2019 0:00:00,30.0,1,83028,12044,6253501883021,Safi Sunflower Oil 5L                   ,30.0,1.0,30.0,6.0,24.0,522.55,-1,12766,102070.0,105,654,1,350385
26956,30865310,3,01/09/2019 0:00:00,4.5,1,83028,12251,6253503560333,Labaneh Zatara 200G                     ,4.5,1.0,4.5,0.0,4.5,522.55,0,0,101540.0,103,654,1,350385
26957,30865310,3,01/09/2019 0:00:00,8.0,1,83028,13228,7290000176062,Elite Turkish 100G                      ,8.0,1.0,8.0,0.0,8.0,522.55,0,0,102510.0,112,654,1,350385
26958,30865310,3,01/09/2019 0:00:00,16.0,1,83028,13380,7290000287485,Sano Bon Bathroom Stone Lavender 3Psc   ,16.0,1.0,16.0,4.0,12.0,522.55,-1,15081,109290.0,108,654,1,350385
26959,30865310,3,01/09/2019 0:00:00,15.0,1,83028,14376,7290002977100,Haifa Flour 1K                          ,5.0,3.0,15.0,6.0,9.0,522.55,-1,13018,103730.0,105,654,1,350385
26960,30865310,3,01/09/2019 0:00:00,11.0,1,83028,15530,7290006920270,Holland 0.5K Greatest Cheese            ,11.0,1.0,11.0,0.0,11.0,522.55,0,0,105750.0,104,654,1,350385
